residue - dangP:+0.082 %, dangN:-0.175 %, drefrxP: -26.15 um, drefrxN: -84.33 um
residue - dangP:-0.033 %, dangN:+0.051 %, drefrxP: -58.67 um, drefrxN: -40.85 um
residue - dangP:+0.018 %, dangN:-0.016 %, drefrxP:  +0.07 um, drefrxN:  +0.15 um
residue - dangP:+0.017 %, dangN:-0.017 %, drefrxP:  -0.05 um, drefrxN:  +0.05 um
residue - dangP:+0.017 %, dangN:-0.017 %, drefrxP:  -0.05 um, drefrxN:  +0.05 um
residue - dangP:+0.017 %, dangN:-0.017 %, drefrxP:  -0.05 um, drefrxN:  +0.05 um
magnet:B2-032, current:421.9A => energy:3.145833 GeV, x0: 7.971 mm, px:-0.0080 deg
residue - dangP:-0.018 %, dangN:+0.059 %, drefrxP: -49.00 um, drefrxN: -35.49 um
residue - dangP:+0.007 %, dangN:-0.006 %, drefrxP:  +0.07 um, drefrxN:  +0.10 um
residue - dangP:+0.007 %, dangN:-0.007 %, drefrxP:  -0.02 um, drefrxN:  +0.02 um
residue - dangP:+0.007 %, dangN:-0.007 %, drefrxP:  -0.02 um, drefrxN:  +0.02 um
residue - dangP:+0.007 %, dangN:-0.007 %, drefrxP:  -0.02 um, drefrxN:  +0.02 um
magnet:B2-033, current:381.7A => energy:2.850909 GeV, x0: 7.965 mm, px:-0.0061 deg
residue - dangP:-0.014 %, dangN:+0.060 %, drefrxP: -50.37 um, drefrxN: -37.19 um
residue - dangP:+0.008 %, dangN:-0.006 %, drefrxP:  +0.06 um, drefrxN:  +0.09 um
residue - dangP:+0.007 %, dangN:-0.007 %, drefrxP:  -0.02 um, drefrxN:  +0.02 um
residue - dangP:+0.007 %, dangN:-0.007 %, drefrxP:  -0.02 um, drefrxN:  +0.02 um
residue - dangP:+0.007 %, dangN:-0.007 %, drefrxP:  -0.02 um, drefrxN:  +0.02 um
magnet:B2-033, current:401.8A => energy:2.998837 GeV, x0: 7.966 mm, px:-0.0060 deg
residue - dangP:-0.002 %, dangN:+0.069 %, drefrxP: -50.59 um, drefrxN: -37.77 um
residue - dangP:+0.007 %, dangN:-0.006 %, drefrxP:  +0.04 um, drefrxN:  +0.07 um
residue - dangP:+0.007 %, dangN:-0.007 %, drefrxP:  -0.02 um, drefrxN:  +0.02 um
residue - dangP:+0.007 %, dangN:-0.007 %, drefrxP:  -0.02 um, drefrxN:  +0.02 um
residue - dangP:+0.007 %, dangN:-0.007 %, drefrxP:  -0.02 um, drefrxN:  +0.02 um
magnet:B2-033, current:421.9A => energy:3.146679 GeV, x0: 7.968 mm, px:-0.0058 deg
residue - dangP:+0.027 %, dangN:-0.046 %, drefrxP: -39.71 um, drefrxN: -58.18 um
residue - dangP:-0.024 %, dangN:+0.027 %, drefrxP:  +0.24 um, drefrxN:  +0.12 um
residue - dangP:-0.025 %, dangN:+0.025 %, drefrxP:  +0.07 um, drefrxN:  -0.07 um
residue - dangP:-0.025 %, dangN:+0.025 %, drefrxP:  +0.07 um, drefrxN:  -0.07 um
residue - dangP:-0.025 %, dangN:+0.025 %, drefrxP:  +0.07 um, drefrxN:  -0.07 um
magnet:B2-034, current:381.7A => energy:2.849964 GeV, x0: 7.968 mm, px:+0.0083 deg
residue - dangP:+0.002 %, dangN:-0.073 %, drefrxP: -44.02 um, drefrxN: -62.81 um
residue - dangP:-0.023 %, dangN:+0.027 %, drefrxP:  +0.29 um, drefrxN:  +0.17 um
residue - dangP:-0.025 %, dangN:+0.025 %, drefrxP:  +0.07 um, drefrxN:  -0.07 um
residue - dangP:-0.025 %, dangN:+0.025 %, drefrxP:  +0.07 um, drefrxN:  -0.07 um
residue - dangP:-0.025 %, dangN:+0.025 %, drefrxP:  +0.07 um, drefrxN:  -0.07 um
magnet:B2-034, current:401.8A => energy:2.997037 GeV, x0: 7.969 mm, px:+0.0084 deg
residue - dangP:+0.014 %, dangN:-0.063 %, drefrxP: -44.25 um, drefrxN: -63.55 um
residue - dangP:-0.024 %, dangN:+0.028 %, drefrxP:  +0.27 um, drefrxN:  +0.14 um
residue - dangP:-0.026 %, dangN:+0.026 %, drefrxP:  +0.07 um, drefrxN:  -0.08 um
residue - dangP:-0.026 %, dangN:+0.026 %, drefrxP:  +0.07 um, drefrxN:  -0.07 um
residue - dangP:-0.026 %, dangN:+0.026 %, drefrxP:  +0.07 um, drefrxN:  -0.07 um
magnet:B2-034, current:421.9A => energy:3.144812 GeV, x0: 7.971 mm, px:+0.0087 deg
residue - dangP:-0.061 %, dangN:+0.031 %, drefrxP: -50.44 um, drefrxN: -36.72 um
residue - dangP:+0.001 %, dangN:+0.001 %, drefrxP:  +0.16 um, drefrxN:  +0.15 um
residue - dangP:-0.000 %, dangN:+0.000 %, drefrxP:  -0.00 um, drefrxN:  -0.00 um
residue - dangP:-0.000 %, dangN:+0.000 %, drefrxP:  +0.00 um, drefrxN:  -0.00 um
residue - dangP:-0.000 %, dangN:+0.000 %, drefrxP:  +0.00 um, drefrxN:  -0.00 um
magnet:B2-036, current:381.7A => energy:2.850044 GeV, x0: 7.962 mm, px:-0.0062 deg
residue - dangP:-0.051 %, dangN:+0.040 %, drefrxP: -51.10 um, drefrxN: -37.48 um
residue - dangP:+0.001 %, dangN:+0.001 %, drefrxP:  +0.14 um, drefrxN:  +0.13 um
residue - dangP:-0.000 %, dangN:+0.000 %, drefrxP:  -0.00 um, drefrxN:  -0.00 um
residue - dangP:-0.000 %, dangN:+0.000 %, drefrxP:  +0.00 um, drefrxN:  -0.00 um
residue - dangP:-0.000 %, dangN:+0.000 %, drefrxP:  +0.00 um, drefrxN:  -0.00 um
magnet:B2-036, current:401.8A => energy:2.998119 GeV, x0: 7.963 mm, px:-0.0062 deg
residue - dangP:-0.049 %, dangN:+0.044 %, drefrxP: -52.52 um, drefrxN: -38.70 um
residue - dangP:+0.001 %, dangN:+0.001 %, drefrxP:  +0.13 um, drefrxN:  +0.12 um
residue - dangP:-0.000 %, dangN:+0.000 %, drefrxP:  -0.00 um, drefrxN:  -0.00 um
residue - dangP:-0.000 %, dangN:+0.000 %, drefrxP:  +0.00 um, drefrxN:  -0.00 um
residue - dangP:-0.000 %, dangN:+0.000 %, drefrxP:  +0.00 um, drefrxN:  -0.00 um
magnet:B2-036, current:421.9A => energy:3.145701 GeV, x0: 7.965 mm, px:-0.0063 deg
residue - dangP:-0.008 %, dangN:-0.023 %, drefrxP: -45.48 um, drefrxN: -49.78 um
residue - dangP:-0.005 %, dangN:+0.008 %, drefrxP:  +0.20 um, drefrxN:  +0.16 um
residue - dangP:-0.007 %, dangN:+0.007 %, drefrxP:  +0.02 um, drefrxN:  -0.02 um
residue - dangP:-0.007 %, dangN:+0.007 %, drefrxP:  +0.02 um, drefrxN:  -0.02 um
residue - dangP:-0.007 %, dangN:+0.007 %, drefrxP:  +0.02 um, drefrxN:  -0.02 um
magnet:B2-037, current:381.7A => energy:2.849876 GeV, x0: 7.966 mm, px:+0.0019 deg
residue - dangP:+0.006 %, dangN:-0.012 %, drefrxP: -45.38 um, drefrxN: -50.09 um
residue - dangP:-0.005 %, dangN:+0.008 %, drefrxP:  +0.16 um, drefrxN:  +0.13 um
residue - dangP:-0.007 %, dangN:+0.007 %, drefrxP:  +0.02 um, drefrxN:  -0.02 um
residue - dangP:-0.007 %, dangN:+0.007 %, drefrxP:  +0.02 um, drefrxN:  -0.02 um
residue - dangP:-0.007 %, dangN:+0.007 %, drefrxP:  +0.02 um, drefrxN:  -0.02 um
magnet:B2-037, current:401.8A => energy:2.998046 GeV, x0: 7.967 mm, px:+0.0021 deg
residue - dangP:+0.003 %, dangN:-0.017 %, drefrxP: -47.71 um, drefrxN: -52.54 um
residue - dangP:-0.005 %, dangN:+0.008 %, drefrxP:  +0.17 um, drefrxN:  +0.14 um
residue - dangP:-0.006 %, dangN:+0.006 %, drefrxP:  +0.02 um, drefrxN:  -0.02 um
residue - dangP:-0.006 %, dangN:+0.006 %, drefrxP:  +0.02 um, drefrxN:  -0.02 um
residue - dangP:-0.006 %, dangN:+0.006 %, drefrxP:  +0.02 um, drefrxN:  -0.02 um
magnet:B2-037, current:421.9A => energy:3.145416 GeV, x0: 7.969 mm, px:+0.0022 deg
residue - dangP:+0.041 %, dangN:-0.056 %, drefrxP: -35.22 um, drefrxN: -61.21 um
residue - dangP:-0.036 %, dangN:+0.039 %, drefrxP:  +0.27 um, drefrxN:  +0.08 um
residue - dangP:-0.038 %, dangN:+0.038 %, drefrxP:  +0.10 um, drefrxN:  -0.11 um
residue - dangP:-0.038 %, dangN:+0.038 %, drefrxP:  +0.11 um, drefrxN:  -0.11 um
residue - dangP:-0.038 %, dangN:+0.038 %, drefrxP:  +0.11 um, drefrxN:  -0.11 um
magnet:B2-038, current:381.7A => energy:2.850034 GeV, x0: 7.967 mm, px:+0.0117 deg
residue - dangP:+0.050 %, dangN:-0.051 %, drefrxP: -35.85 um, drefrxN: -62.28 um
residue - dangP:-0.036 %, dangN:+0.039 %, drefrxP:  +0.25 um, drefrxN:  +0.06 um
residue - dangP:-0.038 %, dangN:+0.038 %, drefrxP:  +0.10 um, drefrxN:  -0.11 um
residue - dangP:-0.038 %, dangN:+0.038 %, drefrxP:  +0.11 um, drefrxN:  -0.11 um
residue - dangP:-0.038 %, dangN:+0.038 %, drefrxP:  +0.11 um, drefrxN:  -0.11 um
magnet:B2-038, current:401.8A => energy:2.998052 GeV, x0: 7.969 mm, px:+0.0119 deg
residue - dangP:+0.029 %, dangN:-0.074 %, drefrxP: -39.98 um, drefrxN: -66.76 um
residue - dangP:-0.036 %, dangN:+0.039 %, drefrxP:  +0.29 um, drefrxN:  +0.11 um
residue - dangP:-0.037 %, dangN:+0.037 %, drefrxP:  +0.10 um, drefrxN:  -0.11 um
residue - dangP:-0.037 %, dangN:+0.037 %, drefrxP:  +0.10 um, drefrxN:  -0.10 um
residue - dangP:-0.037 %, dangN:+0.037 %, drefrxP:  +0.10 um, drefrxN:  -0.10 um
magnet:B2-038, current:421.9A => energy:3.144872 GeV, x0: 7.971 mm, px:+0.0120 deg
residue - dangP:-0.146 %, dangN:+0.116 %, drefrxP: -70.70 um, drefrxN: -19.78 um
residue - dangP:+0.040 %, dangN:-0.038 %, drefrxP:  +0.05 um, drefrxN:  +0.22 um
residue - dangP:+0.039 %, dangN:-0.039 %, drefrxP:  -0.11 um, drefrxN:  +0.11 um
residue - dangP:+0.039 %, dangN:-0.039 %, drefrxP:  -0.11 um, drefrxN:  +0.11 um
residue - dangP:+0.039 %, dangN:-0.039 %, drefrxP:  -0.11 um, drefrxN:  +0.11 um
magnet:B2-040, current:381.7A => energy:2.849969 GeV, x0: 7.963 mm, px:-0.0229 deg
residue - dangP:-0.147 %, dangN:+0.112 %, drefrxP: -72.50 um, drefrxN: -21.94 um
residue - dangP:+0.040 %, dangN:-0.038 %, drefrxP:  +0.06 um, drefrxN:  +0.22 um
residue - dangP:+0.039 %, dangN:-0.039 %, drefrxP:  -0.11 um, drefrxN:  +0.11 um
residue - dangP:+0.039 %, dangN:-0.039 %, drefrxP:  -0.11 um, drefrxN:  +0.11 um
residue - dangP:+0.039 %, dangN:-0.039 %, drefrxP:  -0.11 um, drefrxN:  +0.11 um
magnet:B2-040, current:401.8A => energy:2.997715 GeV, x0: 7.965 mm, px:-0.0228 deg
residue - dangP:-0.143 %, dangN:+0.115 %, drefrxP: -73.61 um, drefrxN: -23.37 um
residue - dangP:+0.040 %, dangN:-0.038 %, drefrxP:  +0.04 um, drefrxN:  +0.20 um
residue - dangP:+0.038 %, dangN:-0.039 %, drefrxP:  -0.11 um, drefrxN:  +0.11 um
residue - dangP:+0.038 %, dangN:-0.038 %, drefrxP:  -0.11 um, drefrxN:  +0.11 um
residue - dangP:+0.038 %, dangN:-0.038 %, drefrxP:  -0.11 um, drefrxN:  +0.11 um
magnet:B2-040, current:421.9A => energy:3.145283 GeV, x0: 7.967 mm, px:-0.0227 deg
residue - dangP:-0.000 %, dangN:-0.029 %, drefrxP: -36.77 um, drefrxN: -51.81 um
residue - dangP:-0.034 %, dangN:+0.037 %, drefrxP:  +0.27 um, drefrxN:  +0.08 um
residue - dangP:-0.035 %, dangN:+0.035 %, drefrxP:  +0.10 um, drefrxN:  -0.10 um
residue - dangP:-0.035 %, dangN:+0.035 %, drefrxP:  +0.10 um, drefrxN:  -0.10 um
residue - dangP:-0.035 %, dangN:+0.035 %, drefrxP:  +0.10 um, drefrxN:  -0.10 um
magnet:B2-042, current:381.7A => energy:2.850028 GeV, x0: 7.962 mm, px:+0.0067 deg
residue - dangP:+0.013 %, dangN:-0.019 %, drefrxP: -36.79 um, drefrxN: -52.39 um
residue - dangP:-0.034 %, dangN:+0.037 %, drefrxP:  +0.24 um, drefrxN:  +0.05 um
residue - dangP:-0.035 %, dangN:+0.035 %, drefrxP:  +0.10 um, drefrxN:  -0.10 um
residue - dangP:-0.035 %, dangN:+0.035 %, drefrxP:  +0.10 um, drefrxN:  -0.10 um
residue - dangP:-0.035 %, dangN:+0.035 %, drefrxP:  +0.10 um, drefrxN:  -0.10 um
magnet:B2-042, current:401.8A => energy:2.998163 GeV, x0: 7.964 mm, px:+0.0070 deg
residue - dangP:+0.016 %, dangN:-0.019 %, drefrxP: -38.21 um, drefrxN: -54.29 um
residue - dangP:-0.034 %, dangN:+0.037 %, drefrxP:  +0.24 um, drefrxN:  +0.05 um
residue - dangP:-0.035 %, dangN:+0.035 %, drefrxP:  +0.10 um, drefrxN:  -0.10 um
residue - dangP:-0.035 %, dangN:+0.035 %, drefrxP:  +0.10 um, drefrxN:  -0.10 um
residue - dangP:-0.035 %, dangN:+0.035 %, drefrxP:  +0.10 um, drefrxN:  -0.10 um
magnet:B2-042, current:421.9A => energy:3.145709 GeV, x0: 7.966 mm, px:+0.0072 deg
residue - dangP:-0.034 %, dangN:-0.020 %, drefrxP: -48.47 um, drefrxN: -44.18 um
residue - dangP:+0.009 %, dangN:-0.006 %, drefrxP:  +0.17 um, drefrxN:  +0.21 um
residue - dangP:+0.007 %, dangN:-0.007 %, drefrxP:  -0.02 um, drefrxN:  +0.02 um
residue - dangP:+0.007 %, dangN:-0.007 %, drefrxP:  -0.02 um, drefrxN:  +0.02 um
residue - dangP:+0.007 %, dangN:-0.007 %, drefrxP:  -0.02 um, drefrxN:  +0.02 um
magnet:B2-043, current:381.7A => energy:2.849664 GeV, x0: 7.963 mm, px:-0.0019 deg
residue - dangP:-0.034 %, dangN:-0.019 %, drefrxP: -50.29 um, drefrxN: -45.93 um
residue - dangP:+0.009 %, dangN:-0.005 %, drefrxP:  +0.17 um, drefrxN:  +0.20 um
residue - dangP:+0.007 %, dangN:-0.007 %, drefrxP:  -0.02 um, drefrxN:  +0.02 um
residue - dangP:+0.007 %, dangN:-0.007 %, drefrxP:  -0.02 um, drefrxN:  +0.02 um
residue - dangP:+0.007 %, dangN:-0.007 %, drefrxP:  -0.02 um, drefrxN:  +0.02 um
magnet:B2-043, current:401.8A => energy:2.997467 GeV, x0: 7.965 mm, px:-0.0020 deg
residue - dangP:-0.040 %, dangN:-0.026 %, drefrxP: -52.66 um, drefrxN: -48.39 um
residue - dangP:+0.009 %, dangN:-0.005 %, drefrxP:  +0.18 um, drefrxN:  +0.21 um
residue - dangP:+0.007 %, dangN:-0.007 %, drefrxP:  -0.02 um, drefrxN:  +0.02 um
residue - dangP:+0.007 %, dangN:-0.007 %, drefrxP:  -0.02 um, drefrxN:  +0.02 um
residue - dangP:+0.007 %, dangN:-0.007 %, drefrxP:  -0.02 um, drefrxN:  +0.02 um
magnet:B2-043, current:421.9A => energy:3.144733 GeV, x0: 7.967 mm, px:-0.0019 deg
residue - dangP:+0.077 %, dangN:-0.038 %, drefrxP: -28.95 um, drefrxN: -49.77 um
residue - dangP:-0.011 %, dangN:+0.012 %, drefrxP:  +0.12 um, drefrxN:  +0.07 um
residue - dangP:-0.012 %, dangN:+0.012 %, drefrxP:  +0.03 um, drefrxN:  -0.03 um
residue - dangP:-0.012 %, dangN:+0.012 %, drefrxP:  +0.03 um, drefrxN:  -0.03 um
residue - dangP:-0.012 %, dangN:+0.012 %, drefrxP:  +0.03 um, drefrxN:  -0.03 um
magnet:B2-044, current:381.7A => energy:2.850995 GeV, x0: 7.962 mm, px:+0.0094 deg
residue - dangP:+0.084 %, dangN:-0.033 %, drefrxP: -29.82 um, drefrxN: -50.78 um
residue - dangP:-0.011 %, dangN:+0.012 %, drefrxP:  +0.11 um, drefrxN:  +0.06 um
residue - dangP:-0.012 %, dangN:+0.012 %, drefrxP:  +0.03 um, drefrxN:  -0.03 um
residue - dangP:-0.012 %, dangN:+0.012 %, drefrxP:  +0.03 um, drefrxN:  -0.03 um
residue - dangP:-0.012 %, dangN:+0.012 %, drefrxP:  +0.03 um, drefrxN:  -0.03 um
magnet:B2-044, current:401.8A => energy:2.999023 GeV, x0: 7.963 mm, px:+0.0094 deg
residue - dangP:+0.088 %, dangN:-0.028 %, drefrxP: -30.90 um, drefrxN: -51.98 um
residue - dangP:-0.011 %, dangN:+0.013 %, drefrxP:  +0.11 um, drefrxN:  +0.05 um
residue - dangP:-0.012 %, dangN:+0.012 %, drefrxP:  +0.03 um, drefrxN:  -0.03 um
residue - dangP:-0.012 %, dangN:+0.012 %, drefrxP:  +0.03 um, drefrxN:  -0.03 um
residue - dangP:-0.012 %, dangN:+0.012 %, drefrxP:  +0.03 um, drefrxN:  -0.03 um
magnet:B2-044, current:421.9A => energy:3.146706 GeV, x0: 7.965 mm, px:+0.0095 deg
residue - dangP:+0.124 %, dangN:-0.072 %, drefrxP: -18.72 um, drefrxN: -61.92 um
residue - dangP:-0.045 %, dangN:+0.046 %, drefrxP:  +0.22 um, drefrxN:  -0.02 um
residue - dangP:-0.046 %, dangN:+0.045 %, drefrxP:  +0.13 um, drefrxN:  -0.13 um
residue - dangP:-0.046 %, dangN:+0.045 %, drefrxP:  +0.13 um, drefrxN:  -0.13 um
residue - dangP:-0.046 %, dangN:+0.045 %, drefrxP:  +0.13 um, drefrxN:  -0.13 um
magnet:B2-045, current:381.7A => energy:2.851099 GeV, x0: 7.963 mm, px:+0.0194 deg
residue - dangP:+0.125 %, dangN:-0.072 %, drefrxP: -20.32 um, drefrxN: -63.72 um
residue - dangP:-0.045 %, dangN:+0.047 %, drefrxP:  +0.22 um, drefrxN:  -0.02 um
residue - dangP:-0.046 %, dangN:+0.046 %, drefrxP:  +0.13 um, drefrxN:  -0.13 um
residue - dangP:-0.046 %, dangN:+0.046 %, drefrxP:  +0.13 um, drefrxN:  -0.13 um
residue - dangP:-0.046 %, dangN:+0.046 %, drefrxP:  +0.13 um, drefrxN:  -0.13 um
magnet:B2-045, current:401.8A => energy:2.998977 GeV, x0: 7.965 mm, px:+0.0195 deg
residue - dangP:+0.127 %, dangN:-0.070 %, drefrxP: -21.72 um, drefrxN: -65.11 um
residue - dangP:-0.045 %, dangN:+0.047 %, drefrxP:  +0.22 um, drefrxN:  -0.02 um
residue - dangP:-0.046 %, dangN:+0.046 %, drefrxP:  +0.13 um, drefrxN:  -0.13 um
residue - dangP:-0.046 %, dangN:+0.046 %, drefrxP:  +0.13 um, drefrxN:  -0.13 um
residue - dangP:-0.046 %, dangN:+0.046 %, drefrxP:  +0.13 um, drefrxN:  -0.13 um
magnet:B2-045, current:421.9A => energy:3.146575 GeV, x0: 7.967 mm, px:+0.0196 deg
residue - dangP:+0.036 %, dangN:+0.046 %, drefrxP: -35.05 um, drefrxN: -34.68 um
residue - dangP:-0.004 %, dangN:+0.004 %, drefrxP:  +0.04 um, drefrxN:  +0.02 um
residue - dangP:-0.004 %, dangN:+0.004 %, drefrxP:  +0.01 um, drefrxN:  -0.01 um
residue - dangP:-0.004 %, dangN:+0.004 %, drefrxP:  +0.01 um, drefrxN:  -0.01 um
residue - dangP:-0.004 %, dangN:+0.004 %, drefrxP:  +0.01 um, drefrxN:  -0.01 um
magnet:B2-046, current:381.7A => energy:2.851654 GeV, x0: 7.959 mm, px:-0.0002 deg
residue - dangP:+0.033 %, dangN:+0.040 %, drefrxP: -36.87 um, drefrxN: -37.04 um
residue - dangP:-0.004 %, dangN:+0.004 %, drefrxP:  +0.06 um, drefrxN:  +0.03 um
residue - dangP:-0.004 %, dangN:+0.004 %, drefrxP:  +0.01 um, drefrxN:  -0.01 um
residue - dangP:-0.004 %, dangN:+0.004 %, drefrxP:  +0.01 um, drefrxN:  -0.01 um
residue - dangP:-0.004 %, dangN:+0.004 %, drefrxP:  +0.01 um, drefrxN:  -0.01 um
magnet:B2-046, current:401.8A => energy:2.999419 GeV, x0: 7.961 mm, px:+0.0001 deg
residue - dangP:+0.049 %, dangN:+0.052 %, drefrxP: -36.71 um, drefrxN: -37.43 um
residue - dangP:-0.004 %, dangN:+0.004 %, drefrxP:  +0.03 um, drefrxN:  +0.01 um
residue - dangP:-0.004 %, dangN:+0.004 %, drefrxP:  +0.01 um, drefrxN:  -0.01 um
residue - dangP:-0.004 %, dangN:+0.004 %, drefrxP:  +0.01 um, drefrxN:  -0.01 um
residue - dangP:-0.004 %, dangN:+0.004 %, drefrxP:  +0.01 um, drefrxN:  -0.01 um
magnet:B2-046, current:421.9A => energy:3.147393 GeV, x0: 7.963 mm, px:+0.0003 deg
